node_id,node_type,natural_key,label,domain,source_id,vintage_id,path,sha256,treatment_id,observation_id,decision,addressable
treatment_output:a81a311fdd585719ef98,treatment_output,B1|5b5eeef107bb6f124496|edde0b27f2f31f5fb962,B1:5b5eeef107bb6f124496:edde0b27f2f31f5fb962,energy,,9ab2011a3892edfac889,results/processed/h8-b1-snapshot-states.csv,,B1,edde0b27f2f31f5fb962,snapshot_addressable_output,yes
treatment_output:aa886d476fcda30c743c,treatment_output,B2|4aab4307f4906503d2a4|bc696217068415ca73e2,B2:4aab4307f4906503d2a4,economy,,,,,B2,bc696217068415ca73e2,serving_output,yes
treatment_output:ae340e746fad5e077934,treatment_output,B3|5b5eeef107bb6f124496|edde0b27f2f31f5fb962,B3:5b5eeef107bb6f124496:edde0b27f2f31f5fb962,energy,,9ab2011a3892edfac889,results/processed/h9-b3-observation-store.csv,,B3,edde0b27f2f31f5fb962,vintage_key_addressable_output,yes
treatment_output:afebeafe6ff2d0170893,treatment_output,B1|94651a48df17d3b56a1b|cfe502c53f19a90449e6,B1:94651a48df17d3b56a1b:cfe502c53f19a90449e6,economy,,9ab2011a3892edfac889,results/processed/h8-b1-snapshot-states.csv,,B1,cfe502c53f19a90449e6,snapshot_addressable_output,yes
treatment_output:b112b3995ea306e43f08,treatment_output,B0|e4982bb0d13ac08094aa|49b82f2b710bfb946f9f,B0:e4982bb0d13ac08094aa,economy,,,,,B0,49b82f2b710bfb946f9f,serving_output,yes
treatment_output:b1a753daf7b0c5775d24,treatment_output,B1|1c03a76cb6a98f53235d|5fab5a82719cacffcbe4,B1:1c03a76cb6a98f53235d:5fab5a82719cacffcbe4,economy,,9ab2011a3892edfac889,results/processed/h8-b1-snapshot-states.csv,,B1,5fab5a82719cacffcbe4,snapshot_addressable_output,yes
treatment_output:bc4297a89e6c24aa4342,treatment_output,B1|05ae4dff5d60b5021813|ad8a7f5c7869af674e3a,B1:05ae4dff5d60b5021813:ad8a7f5c7869af674e3a,economy,,9ab2011a3892edfac889,results/processed/h8-b1-snapshot-states.csv,,B1,ad8a7f5c7869af674e3a,snapshot_addressable_output,yes
treatment_output:bccaca84f931b796c8c2,treatment_output,B3|71a013b45f47a8aefa7d|4af2e0e7825c9f2ac443,B3:71a013b45f47a8aefa7d:4af2e0e7825c9f2ac443,economy,,b132d2fab33291e0733e,results/processed/h9-b3-observation-store.csv,,B3,4af2e0e7825c9f2ac443,vintage_key_addressable_output,yes
treatment_output:bd09fe9f73acc6e2df12,treatment_output,B3|425bfdd5ca02ab3e3cc1|87cdfc70ee6d45666fec,B3:425bfdd5ca02ab3e3cc1:87cdfc70ee6d45666fec,economy,,b132d2fab33291e0733e,results/processed/h9-b3-observation-store.csv,,B3,87cdfc70ee6d45666fec,vintage_key_addressable_output,yes
treatment_output:c576ab8d524dc574c195,treatment_output,B2|5b5eeef107bb6f124496|edde0b27f2f31f5fb962,B2:5b5eeef107bb6f124496,energy,,,,,B2,edde0b27f2f31f5fb962,serving_output,yes
treatment_output:c69e18cb219705b4fbf4,treatment_output,B3|4aab4307f4906503d2a4|a16c09b869c2ad72a4ea,B3:4aab4307f4906503d2a4:a16c09b869c2ad72a4ea,economy,,aa7252a58f41161c17c3,results/processed/h9-b3-observation-store.csv,,B3,a16c09b869c2ad72a4ea,vintage_key_addressable_output,yes
treatment_output:c9e3b820d99df8cfd24a,treatment_output,B0|4aab4307f4906503d2a4|e06e475e6f5cb8748897,B0:4aab4307f4906503d2a4,economy,,,,,B0,e06e475e6f5cb8748897,serving_output,yes
treatment_output:cffd5f9778480d9e6f7b,treatment_output,B3|e4982bb0d13ac08094aa|f4b6cbcb460eaef0f82e,B3:e4982bb0d13ac08094aa:f4b6cbcb460eaef0f82e,economy,,aa7252a58f41161c17c3,results/processed/h9-b3-observation-store.csv,,B3,f4b6cbcb460eaef0f82e,vintage_key_addressable_output,yes
treatment_output:d50933094d0759bc962e,treatment_output,B3|af12d1ae8c1555d899be|a34fc65bf470c1e7ce20,B3:af12d1ae8c1555d899be:a34fc65bf470c1e7ce20,economy,,aa7252a58f41161c17c3,results/processed/h9-b3-observation-store.csv,,B3,a34fc65bf470c1e7ce20,vintage_key_addressable_output,yes
treatment_output:de474635df9204daeb8c,treatment_output,B1|425bfdd5ca02ab3e3cc1|87cdfc70ee6d45666fec,B1:425bfdd5ca02ab3e3cc1:87cdfc70ee6d45666fec,economy,,b132d2fab33291e0733e,results/processed/h8-b1-snapshot-states.csv,,B1,87cdfc70ee6d45666fec,snapshot_addressable_output,yes
treatment_output:debdb5aa57947a06abef,treatment_output,B1|53b2a1ef09a68d6c5173|74fed6e1c3d917191be6,B1:53b2a1ef09a68d6c5173:74fed6e1c3d917191be6,economy,,9ab2011a3892edfac889,results/processed/h8-b1-snapshot-states.csv,,B1,74fed6e1c3d917191be6,snapshot_addressable_output,yes
treatment_output:e7f8522f4c8440b91ac4,treatment_output,B3|e33e2f8351747300cba7|356dadeceba952eb2a0c,B3:e33e2f8351747300cba7:356dadeceba952eb2a0c,economy,,9ab2011a3892edfac889,results/processed/h9-b3-observation-store.csv,,B3,356dadeceba952eb2a0c,vintage_key_addressable_output,yes
treatment_output:e96db0628793a76f6317,treatment_output,B0|e33e2f8351747300cba7|506a60e86fb32d9c608b,B0:e33e2f8351747300cba7,economy,,,,,B0,506a60e86fb32d9c608b,serving_output,yes
treatment_output:eae14ef263bc0a3ed9ca,treatment_output,B2|05ae4dff5d60b5021813|ad8a7f5c7869af674e3a,B2:05ae4dff5d60b5021813,economy,,,,,B2,ad8a7f5c7869af674e3a,serving_output,yes
treatment_output:ec54b06c7143aa3965c5,treatment_output,B3|7c1c5248808f73b2f3a6|9fe0a3bb2baed4ce3810,B3:7c1c5248808f73b2f3a6:9fe0a3bb2baed4ce3810,economy,,aa7252a58f41161c17c3,results/processed/h9-b3-observation-store.csv,,B3,9fe0a3bb2baed4ce3810,vintage_key_addressable_output,yes
treatment_output:f1b0b9f75c7dcf81b4f5,treatment_output,B3|05ae4dff5d60b5021813|ad8a7f5c7869af674e3a,B3:05ae4dff5d60b5021813:ad8a7f5c7869af674e3a,economy,,9ab2011a3892edfac889,results/processed/h9-b3-observation-store.csv,,B3,ad8a7f5c7869af674e3a,vintage_key_addressable_output,yes
treatment_output:f530832ea0c3731172dd,treatment_output,B1|94651a48df17d3b56a1b|b55b4fefc9148be667c1,B1:94651a48df17d3b56a1b:b55b4fefc9148be667c1,economy,,b132d2fab33291e0733e,results/processed/h8-b1-snapshot-states.csv,,B1,b55b4fefc9148be667c1,snapshot_addressable_output,yes
treatment_output:f622c2fc083e0e6053cc,treatment_output,B1|7e097ceb497e25947325|d99bc3566095bc6ee582,B1:7e097ceb497e25947325:d99bc3566095bc6ee582,ecology,,9ab2011a3892edfac889,results/processed/h8-b1-snapshot-states.csv,,B1,d99bc3566095bc6ee582,snapshot_addressable_output,yes
treatment_output:f8cb4249aba2072ada37,treatment_output,B1|4aab4307f4906503d2a4|a16c09b869c2ad72a4ea,B1:4aab4307f4906503d2a4:a16c09b869c2ad72a4ea,economy,,aa7252a58f41161c17c3,results/processed/h8-b1-snapshot-states.csv,,B1,a16c09b869c2ad72a4ea,snapshot_addressable_output,yes
treatment_output:f96216a04891beda7c67,treatment_output,B1|e33e2f8351747300cba7|356dadeceba952eb2a0c,B1:e33e2f8351747300cba7:356dadeceba952eb2a0c,economy,,9ab2011a3892edfac889,results/processed/h8-b1-snapshot-states.csv,,B1,356dadeceba952eb2a0c,snapshot_addressable_output,yes
treatment_run:8753b68e51c38f9585ee,treatment_run,B1|d76c3dbdab2d1a19a5fae41f4af364a46f55ed657409764b35814465357ab66e,B1 treatment run,,,,data/manifests/h8-b1-full-snapshot.json,d76c3dbdab2d1a19a5fae41f4af364a46f55ed657409764b35814465357ab66e,B1,,,
treatment_run:d0e1d0f606961d2bff02,treatment_run,B3|6ac4ff1bcdc49fc81029cbc03beae132c7e1a211c20dce7df933a003c126e9bd,B3 treatment run,,,,data/manifests/h9-b3-vintage-aware.json,6ac4ff1bcdc49fc81029cbc03beae132c7e1a211c20dce7df933a003c126e9bd,B3,,,
treatment_run:e521039156fb73b71128,treatment_run,B2|9f7330f0c0c80e3feefd308bd8642b6ee36ac2107c853e18b2374e379f57648f,B2 treatment run,,,,data/manifests/h7b-b2-single-source.json,9f7330f0c0c80e3feefd308bd8642b6ee36ac2107c853e18b2374e379f57648f,B2,,,
treatment_run:ef7359e4d147cbd8daf2,treatment_run,B0|3a58c69db80ff66d43f965b24ab770a7c03a99a554d2ac36d9b0e239e29c99ff,B0 treatment run,,,,data/manifests/h7-b0-overwrite.json,3a58c69db80ff66d43f965b24ab770a7c03a99a554d2ac36d9b0e239e29c99ff,B0,,,
vintage:26fea14cace77e23d749,vintage,9ab2011a3892edfac889,bps_tpb_2025 2025-12-30,,bps_tpb_2025,9ab2011a3892edfac889,,,,,,
vintage:c0a2e938ba2212e1aa72,vintage,b132d2fab33291e0733e,bps_webapi 2026-09-08,,bps_webapi,b132d2fab33291e0733e,,,,,,
vintage:ee62d93cbabad154b03d,vintage,aa7252a58f41161c17c3,bps_tpb_2024 2024-12-31,,bps_tpb_2024,aa7252a58f41161c17c3,,,,,,
workload_harness:961f05865a1184bc49c2,workload_harness,b86afcb1198ab99fdb3d5cb7f6405046a47dd6b27874e0294ed0ce48b69eedfb,H8B injected-revision harness,,synthetic_revision_harness,,data/manifests/h8b-injected-revision-harness.json,b86afcb1198ab99fdb3d5cb7f6405046a47dd6b27874e0294ed0ce48b69eedfb,,,prepared_not_run,
